SK_ID_CURR,AGE,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,DAYS_EMPLOYED,AMT_INCOME_TOTAL,NAME_CONTRACT_TYPE,AMT_CREDIT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,TARGET
100154,33,Secondary / secondary special,Drivers,2995,144000.0,Revolving loans,180000.0,0.1273929466752516,0.4949615763457107,0.7380196196295241,0
100157,44,Secondary / secondary special,unknown,1549,180000.0,Cash loans,1755000.0,0.8678716871178579,0.147684817245518,0.6690566947824041,0
100159,40,Secondary / secondary special,Sales staff,4027,225000.0,Cash loans,1515415.5,0.5458589248298449,0.5712502464772474,0.7898803468924867,0
100160,45,Higher education,Managers,200,292500.0,Cash loans,675000.0,0.3203218651732389,0.6319612327366237,0.2896112383820055,1
100163,54,Higher education,unknown,5717,130500.0,Cash loans,550489.5,0.6569383528999653,0.3909932576851988,0.0950703958413326,0
100173,31,Higher education,Core staff,2596,117000.0,Cash loans,781920.0,0.7239404653083322,0.6363951652298555,0.4525335592581747,0
100175,44,Secondary / secondary special,unknown,266,202500.0,Cash loans,1251072.0,0.5803669462489124,0.7636485619996934,0.3296550543128238,0
100177,39,Secondary / secondary special,unknown,334,112500.0,Cash loans,312682.5,0.3193565368929654,0.6036550365741279,0.5954562029091491,0
100178,52,Higher education,unknown,1485,119250.0,Cash loans,679500.0,0.7233712633792718,0.7651254360605889,0.4170996682522097,0
100179,31,Higher education,Managers,2311,202500.0,Cash loans,675000.0,0.6748315126672113,0.6161564242321512,0.6738300778602003,0
100180,42,Higher education,Accountants,4940,315000.0,Cash loans,1288350.0,0.7290899091709767,0.5098519541101603,0.6754132910917112,0
100182,37,Secondary / secondary special,Core staff,4758,112500.0,Revolving loans,135000.0,0.4643561769338667,0.7518692268821991,0.4206109640437848,0
100188,41,Higher education,Core staff,5785,225000.0,Cash loans,1325475.0,0.7280918134588762,0.7024628947445616,0.5460231970049609,0
100190,38,Higher education,Laborers,4472,162000.0,Cash loans,263686.5,0.5349985744410304,0.5858586300023704,0.7886807751817684,0
100193,48,Secondary / secondary special,unknown,940,225000.0,Cash loans,296280.0,0.7311052466018223,0.7488544429116339,0.5082869913916046,0
100194,35,Higher education,Laborers,5258,157500.0,Revolving loans,315000.0,0.4348784763127847,0.1117667170159572,0.1929422277169508,0
100195,29,Higher education,unknown,341,90000.0,Cash loans,336150.0,0.3563551035088492,0.5477730476270279,0.7490217048463391,0
100196,31,Higher education,Secretaries,2331,164250.0,Cash loans,755190.0,0.5925473429253104,0.593340422792271,0.3031463744186309,0
100201,33,Higher education,Core staff,2178,180000.0,Cash loans,675000.0,0.7649171875783758,0.6015603738443187,0.3506958432829587,0
100208,34,Secondary / secondary special,Laborers,2802,180000.0,Cash loans,888840.0,0.3427122104865105,0.6344549499357989,0.7062051096536562,0
100213,38,Secondary / secondary special,Laborers,1282,49500.0,Cash loans,278460.0,0.5497171405900174,0.4953660887502677,0.5814837058057234,0
100217,37,Secondary / secondary special,Laborers,1403,180000.0,Cash loans,254700.0,0.5216328501389592,0.3914359469034673,0.4276573700350293,0
100218,36,Higher education,Drivers,225,337500.0,Cash loans,876078.0,0.667166655817305,0.7494092451416423,0.3376727217405312,0
100227,27,Higher education,Managers,240,292500.0,Cash loans,1024740.0,0.4129435398173111,0.6348960636020012,0.2970866116472028,0
100228,38,Secondary / secondary special,Laborers,410,121500.0,Cash loans,1102500.0,0.7410963179186301,0.4088706121454352,0.4258928980051529,0
100230,52,Secondary / secondary special,Sales staff,837,135000.0,Revolving loans,405000.0,0.6215554079882224,0.3715433102138179,0.180887977767074,0
100238,35,Secondary / secondary special,Laborers,1330,135000.0,Cash loans,781920.0,0.4372891777945847,0.6456336382884252,0.6545292802242897,0
100239,55,Secondary / secondary special,Accountants,1699,225000.0,Cash loans,1483231.5,0.8530803639689652,0.7573276838423868,0.1309471529360181,0
100240,32,Secondary / secondary special,Laborers,3947,135000.0,Cash loans,590337.0,0.2449031137305613,0.628531689899611,0.1214082861631216,0
100244,46,Secondary / secondary special,Laborers,5021,247500.0,Cash loans,447768.0,0.4050977259902663,0.1035702527837697,0.7421816117614419,0
100247,54,Secondary / secondary special,Laborers,3408,225000.0,Cash loans,402939.0,0.5824923923697667,0.6577836105245277,0.1963339662134567,0
100249,41,Secondary / secondary special,Laborers,5317,67500.0,Cash loans,76410.0,0.6364982706931857,0.0934453265892372,0.5190973382084597,0
100254,59,Higher education,Drivers,2127,292500.0,Cash loans,1078200.0,0.7177613510252534,0.7504426912158406,0.511891801533151,0
100255,42,Secondary / secondary special,Laborers,4398,315000.0,Cash loans,824544.0,0.5937099435585541,0.6118859962683346,0.4206109640437848,0
100262,37,Secondary / secondary special,Drivers,3339,315000.0,Cash loans,1575000.0,0.11868428045348,0.6904584635520693,0.520897599048938,0
100265,22,Secondary / secondary special,Sales staff,278,112500.0,Cash loans,723996.0,0.3891381501043357,0.5777182931688097,0.3944954053123993,0
100268,28,Secondary / secondary special,Laborers,1028,85500.0,Cash loans,225000.0,0.1010452702762866,0.6466885821859959,0.2250868621163805,0
100274,42,Secondary / secondary special,Drivers,1106,308250.0,Cash loans,1305000.0,0.6529430442014209,0.6984528683753916,0.8004513396487078,0
100284,39,Higher education,Laborers,3218,180000.0,Cash loans,675000.0,0.6924545824414103,0.3282689967736757,0.7583930617144343,0
100289,40,Higher education,Managers,7668,202500.0,Cash loans,526491.0,0.6451510088256213,0.6587035208707981,0.6971469077844458,0
100290,40,Secondary / secondary special,Core staff,142,135000.0,Cash loans,224136.0,0.4055600775967173,0.2587283392986726,0.237916079507114,0
100293,39,Higher education,Managers,2993,202500.0,Cash loans,1271281.5,0.4502643743883886,0.495546481404605,0.6127042441012546,0
100295,31,Secondary / secondary special,Laborers,602,225000.0,Cash loans,1019205.0,0.2620051155519113,0.3023938171668298,0.4632753280912678,1
100302,24,Secondary / secondary special,Sales staff,482,180000.0,Cash loans,187704.0,0.3418505435993493,0.4794306372473876,0.0516817674367294,0
100307,45,Secondary / secondary special,Managers,1480,225000.0,Cash loans,451804.5,0.5725847271056428,0.6803211845067775,0.4489622731076524,0
100308,39,Higher education,Sales staff,3397,157500.0,Cash loans,208512.0,0.8766530258119177,0.7284562016754909,0.4974688893052743,0
100314,29,Secondary / secondary special,Laborers,2573,292500.0,Cash loans,239850.0,0.2177197828060838,0.7807633668999076,0.7700870700124128,0
100315,27,Higher education,Sales staff,59,121500.0,Cash loans,288873.0,0.2648763657921876,0.5922952796456947,0.4956658291397297,0
100316,41,Secondary / secondary special,Core staff,4917,67500.0,Cash loans,622413.0,0.5676236351849678,0.5759247800821108,0.6894791426446275,0
100319,31,Higher education,unknown,782,135000.0,Cash loans,781920.0,0.6533675812543797,0.5652898364253501,0.4956658291397297,0
100328,43,Secondary / secondary special,Core staff,8215,171000.0,Cash loans,1270746.0,0.6161866709636321,0.6923108327651505,0.7352209993926424,0
100333,28,Incomplete higher,Core staff,864,382500.0,Cash loans,450000.0,0.5038059458460179,0.5885936894845518,0.3092753558842053,0
100338,58,Secondary / secondary special,High skill tech staff,1491,270000.0,Cash loans,630000.0,0.7867044718772329,0.7548313411309313,0.470456116119975,0
100341,55,Secondary / secondary special,Laborers,7115,76500.0,Cash loans,545040.0,0.660390355516301,0.6473727821815991,0.3154721549257734,0
100342,23,Secondary / secondary special,Laborers,338,90000.0,Cash loans,101880.0,0.068260231092282,0.031275077373225,0.1735274304649146,0
100343,29,Secondary / secondary special,Drivers,422,315000.0,Cash loans,90000.0,0.2598232457059673,0.5819802398826008,0.5370699579791587,0
100344,30,Higher education,Laborers,3894,112500.0,Cash loans,225000.0,0.2759403976536222,0.6428972186219171,0.4794489811780563,0
100346,48,Higher education,Core staff,6788,180000.0,Cash loans,582804.0,0.7675313172467455,0.6177377757065927,0.5172965813614878,0
100361,46,Secondary / secondary special,Laborers,499,270000.0,Cash loans,1800000.0,0.4045886948176437,0.4339187290167497,0.7862666146611379,0
100363,40,Higher education,Core staff,436,360000.0,Cash loans,493497.0,0.7354428830169121,0.462204930913421,0.5406544504453575,0
100366,32,Higher education,Managers,3144,765000.0,Revolving loans,1350000.0,0.4217648307037876,0.7659810473713963,0.511891801533151,0
100368,30,Secondary / secondary special,unknown,3473,166500.0,Cash loans,675000.0,0.3931715974370706,0.6895650848141843,0.4311917977993083,0
100369,52,Secondary / secondary special,Laborers,571,157500.0,Cash loans,528633.0,0.7192595409679079,0.2714429768279456,0.7713615919194317,0
100371,40,Higher education,Core staff,426,450000.0,Cash loans,808650.0,0.8488032279999198,0.6156753285811992,0.524496446363472,0
100373,41,Secondary / secondary special,Core staff,3282,225000.0,Cash loans,906228.0,0.6235307615153555,0.6257090346027011,0.3062022983135042,0
100376,51,Secondary / secondary special,Drivers,1342,360000.0,Cash loans,254700.0,0.7914124565169158,0.4459873293894053,0.4614823912998385,0
100387,36,Secondary / secondary special,Drivers,1559,292500.0,Cash loans,1095817.5,0.2092384457903244,0.514818296761671,0.5513812618027899,0
100388,51,Secondary / secondary special,Secretaries,4145,99000.0,Cash loans,518562.0,0.830736808877882,0.3437917862373299,0.6722428897082422,0
100389,38,Higher education,Core staff,365,247500.0,Cash loans,1971072.0,0.5585815844555191,0.748204082783147,0.7394117535524816,0
100391,50,Secondary / secondary special,Sales staff,497,153000.0,Cash loans,808650.0,0.6350347077546292,0.4581525181168522,0.8327850252992314,0
100392,33,Secondary / secondary special,Laborers,638,180000.0,Revolving loans,180000.0,0.0976820052800257,0.2626562696709219,0.7295666907060153,0
100395,45,Secondary / secondary special,Drivers,687,225000.0,Cash loans,888840.0,0.6347416944004144,0.7756150234556971,0.7407990879702335,0
100403,29,Higher education,Sales staff,1496,315000.0,Cash loans,1350000.0,0.1370623458708673,0.3241738848541972,0.4866531565147181,0
100407,31,Higher education,Security staff,3632,157500.0,Cash loans,521280.0,0.4310676859572618,0.540298243263855,0.4956658291397297,0
100415,37,Secondary / secondary special,Sales staff,2418,112500.0,Cash loans,792162.0,0.7796242500923876,0.2338257164484567,0.8327850252992314,0
100418,36,Secondary / secondary special,Sales staff,1765,135000.0,Cash loans,521280.0,0.4852892795125728,0.7376641513695528,0.4632753280912678,0
100423,44,Higher education,High skill tech staff,1251,472500.0,Cash loans,1327648.5,0.8028667918323259,0.0509156034933721,0.7121551551910698,0
100425,35,Higher education,Core staff,2850,90000.0,Cash loans,688500.0,0.3402057361624071,0.33558617623308,0.7106743858828587,0
100428,54,Higher education,Drivers,2082,90000.0,Cash loans,1224990.0,0.8519054529826264,0.5612876560786817,0.5370699579791587,0
100429,42,Secondary / secondary special,Laborers,936,180000.0,Cash loans,629325.0,0.1770975829044786,0.2629952143123565,0.0902209392907684,0
100432,28,Secondary / secondary special,Secretaries,1276,90000.0,Cash loans,495000.0,0.2433128343936609,0.6992168588466124,0.7338145369642702,0
100433,43,Secondary / secondary special,Sales staff,3879,157500.0,Cash loans,472500.0,0.7326473092658811,0.1995430892462679,0.7850520263728172,0
100455,31,Higher education,Core staff,3443,135000.0,Cash loans,830214.0,0.1833792049947742,0.7238600003643091,0.7032033049040319,0
100456,33,Secondary / secondary special,Drivers,914,211500.0,Cash loans,545040.0,0.2832919715709532,0.5487262610762287,0.1873887653772306,0
100460,26,Higher education,unknown,157,315000.0,Revolving loans,540000.0,0.4398727158090937,0.3494573309449184,0.633031641417419,0
100461,43,Secondary / secondary special,Core staff,2134,252000.0,Cash loans,288873.0,0.6783479117560226,0.2620553359511834,0.511891801533151,0
100473,44,Higher education,Managers,2015,405000.0,Cash loans,1483231.5,0.5172308312237572,0.5998137228666071,0.3740208032583212,0
100477,37,Secondary / secondary special,Drivers,151,112500.0,Cash loans,284400.0,0.3036934180827172,0.6160271197421764,0.0790596959945767,1
100478,32,Secondary / secondary special,Laborers,5348,90000.0,Cash loans,393543.0,0.5410690598964915,0.5238795035201189,0.6446794549585961,0
100479,26,Secondary / secondary special,Laborers,189,90000.0,Revolving loans,180000.0,0.0849019249776908,0.5735838084148978,0.4525335592581747,0
100488,41,Higher education,Core staff,435,270000.0,Cash loans,364896.0,0.5821548469446346,0.6450881109941825,0.6769925032909132,0
100492,34,Higher education,Core staff,892,450000.0,Cash loans,716161.5,0.6475614991167691,0.6258165762682069,0.3077366963789207,0
100497,24,Secondary / secondary special,Low-skill Laborers,401,135000.0,Revolving loans,180000.0,0.3016356056348968,0.7192954712452143,0.7295666907060153,0
100500,50,Secondary / secondary special,Laborers,4322,202500.0,Cash loans,840951.0,0.7257387361552291,0.6680592302129481,0.6347055309763198,0
100508,50,Higher education,Managers,2569,450000.0,Cash loans,1971072.0,0.7461083442480991,0.7743680895683124,0.3441550073724169,0
100511,31,Secondary / secondary special,Sales staff,1563,85500.0,Cash loans,454500.0,0.4120630936127078,0.3918058596048165,0.475849908720221,0
100527,25,Higher education,Accountants,992,112500.0,Revolving loans,270000.0,0.2393123570739357,0.6962098017006059,0.6690566947824041,0
100531,33,Higher education,Core staff,589,112500.0,Cash loans,904500.0,0.3607259964111952,0.6574734264340084,0.4170996682522097,0
100534,38,Secondary / secondary special,Laborers,4363,157500.0,Cash loans,256500.0,0.4983343678344985,0.5434522199971914,0.3723336657058204,0
100536,39,Secondary / secondary special,Sales staff,1683,99000.0,Cash loans,787131.0,0.4059074841971924,0.7234926821589504,0.6817058776720116,0
100537,31,Higher education,Accountants,3351,180000.0,Cash loans,1044724.5,0.1758386589687191,0.4573980391520343,0.3962195720630885,0
100538,44,Secondary / secondary special,Security staff,3031,157500.0,Cash loans,450000.0,0.456316903365057,0.4131107931387085,0.0932250953774744,0
100539,40,Secondary / secondary special,Core staff,3353,184500.0,Cash loans,225000.0,0.6505233739734068,0.7292988671189998,0.7738956942145427,0
100540,25,Secondary / secondary special,Medicine staff,1003,157500.0,Cash loans,338832.0,0.0406839020712861,0.3065058156503732,0.3962195720630885,1
100542,44,Secondary / secondary special,Medicine staff,8923,112500.0,Cash loans,156339.0,0.5264149728213963,0.7281706194426241,0.3910549766342248,0
100544,37,Secondary / secondary special,Sales staff,117,96750.0,Cash loans,252000.0,0.3897308624871039,0.0345763370775344,0.2151824041847538,0
100550,37,Higher education,Laborers,2722,247500.0,Cash loans,669591.0,0.507367809183413,0.6399398491481402,0.5136937663039473,0
100557,29,Incomplete higher,Sales staff,1802,225000.0,Cash loans,1320975.0,0.610856705453554,0.3488361733767661,0.6313545365850379,0
100562,33,Higher education,Managers,4332,337500.0,Revolving loans,675000.0,0.5767826951331354,0.0316710199379322,0.3791004853998145,0
100563,41,Secondary / secondary special,Sales staff,1615,135000.0,Cash loans,1175314.5,0.4397616448761902,0.4604768526623809,0.5298898341969072,0
100566,49,Secondary / secondary special,Cooking staff,3443,117000.0,Cash loans,932643.0,0.5003276714926178,0.7261271450380146,0.7738956942145427,0
100567,22,Secondary / secondary special,Sales staff,261,99000.0,Revolving loans,180000.0,0.1293264003461732,0.2916600497102669,0.2176285202779586,1
100571,27,Secondary / secondary special,Drivers,1912,292500.0,Cash loans,983299.5,0.1495114729661786,0.1326310788663782,0.6092756673894402,0
100573,36,Secondary / secondary special,unknown,1684,157500.0,Cash loans,961146.0,0.4327290476849817,0.5682483704960352,0.4014074137749511,0
100581,53,Higher education,unknown,3899,270000.0,Cash loans,835380.0,0.5427060571940289,0.6953905500360134,0.6738300778602003,0
100589,27,Secondary / secondary special,unknown,1458,103500.0,Cash loans,302076.0,0.2995616253302139,0.4833231065223279,0.7636399214572418,0
100595,42,Secondary / secondary special,Realty agents,990,247500.0,Cash loans,450000.0,0.4762887394510871,0.5625096216720853,0.5744466170995097,0
100596,47,Secondary / secondary special,Cooking staff,749,117000.0,Cash loans,599778.0,0.5045528322495314,0.396840477344252,0.4311917977993083,0
100600,40,Secondary / secondary special,Core staff,8093,112500.0,Cash loans,1237684.5,0.7089302663807847,0.2297064416266523,0.5136937663039473,0
100603,54,Secondary / secondary special,Security staff,2017,144000.0,Cash loans,442791.0,0.5284771830341518,0.2467856705956364,0.6817058776720116,0
100615,50,Secondary / secondary special,Security staff,5493,180000.0,Cash loans,675000.0,0.5477274385834584,0.5864156178486654,0.6848276586890367,0
100619,30,Higher education,unknown,890,99000.0,Cash loans,364896.0,0.483896171527637,0.5792646214868447,0.3328505641648731,0
100628,42,Secondary / secondary special,Sales staff,214,121500.0,Cash loans,225000.0,0.7578384487300267,0.6897335787474733,0.4118485559242397,0
100630,26,Higher education,Laborers,797,202500.0,Cash loans,675000.0,0.3260915867569756,0.7562046572029202,0.3706496323299817,0
100635,33,Secondary / secondary special,Laborers,3078,157500.0,Cash loans,238500.0,0.6944670296522197,0.7094757062024096,0.0920128093981064,0
100637,62,Higher education,Core staff,2360,270000.0,Revolving loans,765000.0,0.9247014845782382,0.7924159339263379,0.7503751495159068,0
100638,36,Secondary / secondary special,Laborers,1401,135000.0,Cash loans,203760.0,0.2758026623178325,0.3286789964215449,0.6545292802242897,0
100650,45,Secondary / secondary special,Low-skill Laborers,1496,135000.0,Cash loans,808650.0,0.2915178271057489,0.4494478726724428,0.2608559142068693,1
100653,33,Secondary / secondary special,Laborers,853,247500.0,Cash loans,755856.0,0.1536342416522838,0.449853732176069,0.375711009574066,0
100654,32,Higher education,unknown,3808,135000.0,Cash loans,427500.0,0.4004411452066723,0.6300824720136619,0.2250868621163805,0
100660,40,Secondary / secondary special,Sales staff,1854,234000.0,Revolving loans,270000.0,0.6518445294226316,0.7925094420029568,0.4206109640437848,0
100662,46,Secondary / secondary special,Sales staff,362,67500.0,Cash loans,152685.0,0.4199981060155127,0.5520163868600351,0.6109913280868294,0
100666,29,Secondary / secondary special,unknown,1590,135000.0,Cash loans,422451.0,0.2078538564893304,0.2334341840259675,0.7503751495159068,0
100668,40,Higher education,unknown,6767,144000.0,Cash loans,364896.0,0.6584070609569178,0.2753045557461497,0.1473459180275725,0
100674,40,Higher education,Laborers,1090,157500.0,Cash loans,900000.0,0.5385350265255104,0.7010532587270538,0.5937175866150576,0
100678,29,Higher education,High skill tech staff,854,184500.0,Cash loans,1078200.0,0.2913389437488164,0.4726019397886651,0.4830501881366946,0
100681,45,Secondary / secondary special,Sales staff,5888,180000.0,Cash loans,526491.0,0.4796235677179963,0.4163432826956263,0.3296550543128238,0
100685,54,Secondary / secondary special,Drivers,2125,265500.0,Cash loans,360000.0,0.7529287029018897,0.6596075086611579,0.5549467685334323,0
100686,35,Higher education,Core staff,2582,135000.0,Cash loans,1125000.0,0.7917595369613821,0.5106716428520346,0.5046813193144684,0
100704,48,Higher education,Managers,7042,90000.0,Cash loans,760500.0,0.6761704037323687,0.3982964889067781,0.6212263380626669,0
100716,32,Secondary / secondary special,unknown,2419,135000.0,Cash loans,761067.0,0.4645496632652224,0.3184658179977818,0.7295666907060153,0
100718,44,Higher education,Laborers,7481,234000.0,Cash loans,360000.0,0.7589414660880455,0.7007002517588631,0.3296550543128238,0
100722,44,Secondary / secondary special,unknown,1321,540000.0,Cash loans,545040.0,0.6471397470606013,0.6810531410343084,0.5280927512030451,0
100724,40,Incomplete higher,Core staff,1071,112500.0,Cash loans,312768.0,0.5570924348057287,0.6068838048632424,0.1419915427739129,0
100727,46,Secondary / secondary special,Sales staff,1386,112500.0,Cash loans,284400.0,0.5368013305307875,0.6700927703719254,0.646329897706246,0
100730,46,Higher education,Accountants,1744,315000.0,Cash loans,1971072.0,0.8558699836989857,0.7835429391645801,0.6279908192952864,0
100731,37,Secondary / secondary special,unknown,1123,112500.0,Revolving loans,270000.0,0.4948451471160607,0.7322716558393321,0.6785676886853644,0
100733,39,Incomplete higher,Core staff,4551,157500.0,Cash loans,450000.0,0.097044215520339,0.6735448169386311,0.326475210066026,0
100734,38,Secondary / secondary special,High skill tech staff,2930,157500.0,Cash loans,1218375.0,0.7864997083569245,0.5496953558012253,0.6161216908872079,0
100735,39,Secondary / secondary special,Medicine staff,7807,292500.0,Cash loans,720000.0,0.4652445426432417,0.6260879356711869,0.4794489811780563,0
100738,29,Secondary / secondary special,Laborers,1849,135000.0,Revolving loans,180000.0,0.49973984404142,0.4351975604940637,0.3723336657058204,0
100739,29,Higher education,Accountants,219,216000.0,Revolving loans,337500.0,0.4670637353833613,0.7291650149007555,0.7366226976503176,0
100749,46,Higher education,Sales staff,261,171000.0,Cash loans,679500.0,0.7365095436064547,0.6795454823560807,0.2822484337007223,0
100758,36,Higher education,Cleaning staff,1337,157500.0,Cash loans,448056.0,0.5940105561180413,0.4598956038532196,0.2837118826350007,0
100759,44,Incomplete higher,Drivers,4752,202500.0,Cash loans,938304.0,0.3655238490112184,0.7772283250141669,0.5226973172821112,0
100761,31,Higher education,Realty agents,215,225000.0,Cash loans,225000.0,0.486642866632436,0.5913549929618737,0.6212263380626669,0
100764,29,Higher education,Managers,1335,135000.0,Revolving loans,180000.0,0.2336197391621328,0.7196353216607445,0.5567274263630174,0
100768,55,Secondary / secondary special,Laborers,2271,112500.0,Cash loans,277969.5,0.7225586336979379,0.6398491482876816,0.5567274263630174,0
100769,38,Higher education,Managers,2008,247500.0,Cash loans,805500.0,0.4992823997852055,0.5882070808813746,0.4650692149562261,0
100771,46,Higher education,Managers,5171,288000.0,Cash loans,1971072.0,0.5105423743949342,0.4191676523385577,0.4135967602644276,0
100778,50,Secondary / secondary special,Drivers,2711,202500.0,Cash loans,1006920.0,0.5357022004358923,0.6176861367458096,0.5531646987710016,0
100779,56,Secondary / secondary special,High skill tech staff,13878,135000.0,Cash loans,1125000.0,0.7217924638577912,0.6345918714662484,0.7380196196295241,0
100783,26,Secondary / secondary special,Laborers,1327,135000.0,Revolving loans,180000.0,0.214224864218671,0.3839919621749232,0.3123653692278984,0
100787,45,Higher education,Managers,2351,270000.0,Cash loans,675000.0,0.6611056644005856,0.7218799256671774,0.4170996682522097,0
